Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Fork,Exec,Exit,Watts,CPU,Freq,GPU,EdgeTPU (Quantized),Local Machine (Non-Quantized),Index
14:36:28,25.8,0,2.4,71.9,0,7,924,1064,0,0,0,0,0,Hz,-N/A-,0,0,228
14:36:29,26,0,1.7,72.3,0,2,1066,1230,0,0,0,0,0,Hz,-N/A-,0,0,229
14:36:29,24.7,0,1,74.2,0,3,1334,1170,0,0,0,0,0,Hz,-N/A-,0,28.12,230
14:36:30,21.4,0,1.4,77.2,0,2,1380,978,0,0,0,0,0,Hz,-N/A-,0,27.69,231
14:36:30,27.1,0,0.7,72.2,0,3,894,934,0,0,0,0,0,Hz,-N/A-,0,28.12,232
14:36:31,23.8,0,0,76.2,0,2,720,920,0,0,0,0,0,Hz,-N/A-,0,27.69,233
14:36:31,25.6,0,0.7,73.7,0,2,664,954,0,0,1,0,0,Hz,-N/A-,0,28.12,234
14:36:32,19.4,0,0.7,79.9,0,2,876,864,0,0,1,0,0,Hz,-N/A-,0,27.69,235
14:36:32,18.3,0,0,81.7,0,2,514,786,0,0,0,0,0,Hz,-N/A-,0,28.12,236
14:36:33,25.7,0,1,71.2,2.1,2,500,876,0,0,0,0,0,Hz,-N/A-,0,27.69,237
14:36:33,21.2,0,0,78.8,0,2,492,804,0,0,0,0,0,Hz,-N/A-,0,28.12,238
14:36:34,17.4,0,0.3,82.2,0,3,352,646,0,0,0,0,0,Hz,-N/A-,0,27.69,239
14:36:34,19.1,0,0,80.9,0,2,494,804,0,0,0,0,0,Hz,-N/A-,0,28.12,240
14:36:35,16.7,0,0.4,83,0,2,262,662,0,0,0,0,0,Hz,-N/A-,0,27.69,241
14:36:35,18.3,0,0,81.7,0,2,318,632,0,0,0,0,0,Hz,-N/A-,0,28.12,242
14:36:36,20,0.7,0,79.3,0,2,462,796,3,0,0,0,0,Hz,-N/A-,0,27.69,243
14:36:36,21.1,3.2,1.8,71.9,2.1,4,2720,2150,7,1,0,0,0,Hz,-N/A-,0,28.12,244
14:36:37,25.9,0,1,73,0,3,880,1146,0,0,2,0,0,Hz,-N/A-,0,27.69,245
14:36:37,31.8,0,1.4,66.9,0,4,1092,1292,0,0,0,0,0,Hz,-N/A-,0,28.12,246
14:36:38,18.7,0,0.3,81,0,2,386,692,0,0,0,0,0,Hz,-N/A-,0,27.69,247
14:36:38,13.3,0,0.4,86.3,0,2,2694,1836,4,0,0,0,0,Hz,-N/A-,0,28.12,248
14:36:39,16.3,0,22.5,61.2,0,7,12920,6698,0,0,0,0,0,Hz,-N/A-,0,27.69,249
14:36:39,13.5,0,6.9,79.6,0,7,16036,7888,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,250
14:36:40,19.2,0,25.3,55.5,0,5,16548,8300,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,251
14:36:40,15.4,0,12.1,72.5,0,2,20322,9896,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,252
14:36:41,18.3,0,10,71.7,0,2,10164,5146,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,253
14:36:41,14.9,0,2.4,81,1.7,2,10880,5522,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,254
14:36:42,27,0,2.1,70.9,0,6,4846,2976,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,255
14:36:42,41.1,0,12.6,46.3,0,4,14062,7780,0,0,6,28.12,0,Hz,-N/A-,2.2377185,28.12,256
14:36:43,22.8,0,1.4,75.9,0,2,270,826,0,0,2,27.69,0,Hz,-N/A-,2.203500187,27.69,257
14:36:43,11.9,0,0.7,87.4,0,2,276,472,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,258
14:36:44,11.6,0,0,88.4,0,2,178,416,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,259
14:36:44,11.8,0,2.8,85.5,0,2,462,788,0,0,17,28.12,0,Hz,-N/A-,2.2377185,28.12,260
14:36:45,14.8,0,1,84.2,0,3,414,784,1,1,11,27.69,0,Hz,-N/A-,2.203500187,27.69,261
14:36:45,17.3,0,26,56.7,0,2,584,1856,5,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,262
14:36:46,14.7,0,1.7,83.6,0,2,442,702,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,263
14:36:46,14,0,1.7,82.3,2,2,554,752,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,264
14:36:47,20.2,0,24.2,55.6,0,3,954,2256,7,0,6,27.69,0,Hz,-N/A-,2.203500187,27.69,265
14:36:47,12.8,0,1.7,85.5,0,2,542,652,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,266
14:36:48,15.7,0,1.3,83,0,2,494,702,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,267
14:36:48,15.4,0,1.3,83.3,0,2,422,588,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,268
14:36:49,13.4,0,1,85.6,0,2,402,694,2,2,0,27.69,0,Hz,-N/A-,2.203500187,27.69,269
14:36:49,10.1,0,1,88.9,0,2,326,486,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,270
14:36:50,18,0,26.2,55.8,0,2,546,1754,5,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,271
14:36:50,13.3,0,1.7,85,0,3,370,646,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,272
14:36:51,15.3,0,0.3,84.4,0,2,380,720,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,273
14:36:51,13.7,0,1,85.2,0,2,416,754,0,0,1,28.12,0,Hz,-N/A-,2.2377185,28.12,274
14:36:52,13,0,1.7,83.3,2,3,480,708,0,0,1,27.69,0,Hz,-N/A-,2.203500187,27.69,275
14:36:52,13,0,1.4,85.7,0,2,280,576,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,276
14:36:53,18.8,0,24.3,56.9,0,3,440,2176,5,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,277
14:36:53,12.1,0,1.4,86.5,0,2,324,514,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,278
14:36:54,15.6,0,0.7,83.7,0,3,662,1040,2,2,2,27.69,0,Hz,-N/A-,2.203500187,27.69,279
14:36:54,12.6,0,1,86.4,0,3,314,602,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,280
14:36:55,12.1,0,1.7,86.2,0,2,358,580,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,281
14:36:55,13.4,0,1,85.6,0,4,362,630,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,282
14:36:56,14.3,0.3,1.3,84,0,3,584,860,3,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,283
14:36:56,15,2.5,2.9,75.4,4.3,4,2660,2058,7,1,0,28.12,0,Hz,-N/A-,2.2377185,28.12,284
14:36:57,13.9,0,2.4,83.7,0,2,604,940,0,0,2,27.69,0,Hz,-N/A-,2.203500187,27.69,285
14:36:57,16.4,0,2.4,79.1,2.1,2,818,1018,5,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,286
14:36:58,13.4,0,0.3,86.2,0,2,374,630,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,287
14:36:58,15.9,0,0,84.1,0,2,212,620,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,288
14:36:59,12.6,0,0.4,87,0,2,258,572,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,289
14:36:59,15.9,0,28.4,55.7,0,3,672,2118,7,2,17,28.12,0,Hz,-N/A-,2.2377185,28.12,290
14:37:00,11.8,0,1.7,86.4,0,3,378,572,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,291
14:37:00,12.7,0,1.7,85.6,0,2,418,630,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,292
14:37:01,13.7,0,1.7,84.6,0,2,444,728,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,293
14:37:02,13.4,0,0.7,83.9,2,3,496,810,0,0,0,27.69,0,Hz,-N/A-,2.203500187,28.12,294
14:37:02,13.1,0,1.4,85.5,0,2,428,600,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,295
14:37:02,12.2,0,0.7,87.1,0,4,362,662,0,0,2,28.12,0,Hz,-N/A-,2.2377185,28.12,296
14:37:03,13.4,0,0.7,85.9,0,2,442,648,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,297
14:37:03,11.1,0,1.4,87.5,0,2,302,506,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,298
14:37:04,19.2,0,22.7,58.1,0,7,368,2120,5,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,299
14:37:04,23.4,0,2.7,73.9,0,3,896,946,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,300
14:37:05,23.4,0,2.7,73.9,0,2,1012,1044,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,301
14:37:05,18.2,0,1.7,80.1,0,2,1020,1026,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,302
14:37:06,16.4,0,3,80.6,0,2,1238,1136,2,2,2,27.69,0,Hz,-N/A-,2.203500187,27.69,303
14:37:06,23.2,0,2,74.7,0,3,3106,1158,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,304
14:37:07,15.8,0,1.7,80.8,1.7,3,946,970,3,0,6,27.69,0,Hz,-N/A-,2.203500187,27.69,305
14:37:07,14.9,0,1.7,83.4,0,4,602,794,0,0,1,28.12,0,Hz,-N/A-,2.2377185,28.12,306
14:37:08,15.9,0.3,1.3,82.4,0,3,824,742,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,307
14:37:08,21.3,0,2.1,76.6,0,3,848,978,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,308
14:37:09,25.7,0,3.4,70.9,0,4,970,1038,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,309
14:37:09,18.1,0,1.7,80.2,0,3,736,844,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,310
14:37:10,20.7,0,2.7,76.5,0,2,752,988,6,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,311
14:37:10,27.2,0,1,71.8,0,3,696,934,2,0,1,28.12,0,Hz,-N/A-,2.2377185,28.12,312
14:37:11,10.7,0,0.7,88.6,0,2,226,476,0,0,1,27.69,0,Hz,-N/A-,2.203500187,27.69,313
14:37:11,33.1,0,0.3,66.6,0,2,680,1122,2,0,3,28.12,0,Hz,-N/A-,2.2377185,28.12,314
14:37:12,23.9,0,0.3,75.8,0,2,646,980,2,0,3,27.69,0,Hz,-N/A-,2.203500187,27.69,315
14:37:12,18.2,0,0,81.8,0,2,306,558,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,316
14:37:13,13.8,0,0.3,85.9,0,2,198,552,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,317
14:37:13,19.5,0,0.3,80.1,0,2,350,784,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,318
14:37:14,19.5,0,0,78.4,2.1,2,360,744,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,319
14:37:14,21.5,0,0.3,78.1,0,2,304,694,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,320
14:37:15,21.8,0,0.3,77.9,0,3,286,718,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,321
14:37:16,17.7,0,0.3,82,0,6,380,794,0,0,0,27.69,0,Hz,-N/A-,2.203500187,28.12,322
14:37:16,20.1,0.7,0.4,78.9,0,2,470,934,3,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,323
14:37:16,15.5,4.1,1.4,74.2,4.8,2,2592,1794,6,1,0,28.12,0,Hz,-N/A-,2.2377185,28.12,324
14:37:17,18.8,0,0,79.1,2.1,2,406,738,0,0,1,27.69,0,Hz,-N/A-,2.203500187,27.69,325
14:37:17,21.7,0,0.3,78,0,2,704,934,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,326
14:37:18,20.1,0,0,79.9,0,3,318,710,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,327
14:37:18,17.4,0,0.4,82.3,0,2,350,588,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,328
14:37:19,15.5,0,0.4,84.2,0,3,240,552,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,329
14:37:19,18.3,0,0.3,81.3,0,3,364,644,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,330
14:37:20,18.8,0,0,81.2,0,3,396,726,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,331
14:37:20,14.9,0,0.3,84.8,0,7,282,558,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,332
14:37:21,17.8,0,0.3,81.8,0,2,256,586,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,333
14:37:21,19.1,0,0,80.9,0,2,394,724,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,334
14:37:22,18.6,0,0,81.4,0,2,324,692,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,335
14:37:22,20.3,0,0.3,79.3,0,3,340,762,0,0,2,28.12,0,Hz,-N/A-,2.2377185,28.12,336
14:37:23,18.1,0,0,81.9,0,2,298,628,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,337
14:37:23,16.8,0,0,83.2,0,5,312,632,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,338
14:37:24,19.6,0,0.3,80.1,0,3,262,636,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,339
14:37:24,18.1,0,0,81.9,0,7,598,748,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,340
14:37:25,15.2,0,0,84.8,0,2,220,528,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,341
14:37:25,20.7,0,0,79.3,0,2,350,664,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,342
14:37:26,29.4,0,0.7,69.9,0,4,1040,1264,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,343
14:37:26,25.8,0,2,72.2,0,4,1060,1176,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,344
14:37:27,27.1,0,1.7,71.2,0,2,1456,1462,3,0,6,27.69,0,Hz,-N/A-,2.203500187,27.69,345
14:37:27,20.5,0,0,79.5,0,2,588,804,0,0,1,28.12,0,Hz,-N/A-,2.2377185,28.12,346
14:37:28,15.3,0,0,84.7,0,2,492,668,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,347
14:37:28,21.2,0,13.2,65.6,0,5,6150,3610,4,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,348
14:37:29,23.3,0,17,59.7,0,4,9900,5064,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,349
14:37:29,21.4,0,16.4,62.3,0,5,11872,5690,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,350
14:37:30,21.4,0,4.3,74.4,0,5,12514,6274,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,351
14:37:30,23,0,17,60.1,0,2,10790,5684,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,352
14:37:31,17.1,0,10.8,72,0,2,7378,3912,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,353
14:37:31,19.5,0,3.5,77,0,3,11394,5582,0,0,1,28.12,0,Hz,-N/A-,2.2377185,28.12,354
14:37:32,37.5,0,9.1,52.3,1.1,5,8528,4682,0,0,1,27.69,0,Hz,-N/A-,2.203500187,27.69,355
14:37:32,28.4,0,17.2,54.4,0,4,15680,8280,1,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,356
14:37:33,17,0,5.3,77.3,0.4,3,11446,6140,0,0,1,27.69,0,Hz,-N/A-,2.203500187,27.69,357
14:37:33,41.2,0,0.7,58.1,0,2,1318,1442,0,0,3,28.12,0,Hz,-N/A-,2.2377185,28.12,358
14:37:34,14.7,0,0.3,85,0,3,414,510,0,0,1,27.69,0,Hz,-N/A-,2.203500187,0,359
14:37:35,14.1,0,0.3,85.6,0,3,216,504,0,0,0,27.69,0,Hz,-N/A-,2.203500187,0,360
14:37:35,16.5,0,0,83.5,0,2,242,414,0,0,0,27.69,0,Hz,-N/A-,2.203500187,0,361
14:37:35,12.6,0.7,3.1,81.6,2,2,646,956,3,0,17,28.12,0,Hz,-N/A-,2.2377185,0,362
14:37:36,14.9,2.8,3.5,74.4,4.5,2,2728,2046,7,2,11,27.69,0,Hz,-N/A-,2.203500187,0,363
14:37:36,13.4,0,1,85.5,0,3,408,724,0,0,1,28.12,0,Hz,-N/A-,2.2377185,0,364
14:37:37,19.3,0,26,54.7,0,2,846,2232,5,0,0,27.69,0,Hz,-N/A-,2.203500187,0,365
14:37:37,15.4,0,1.3,83.2,0,2,616,948,0,0,0,28.12,0,Hz,-N/A-,2.2377185,0,366
14:37:38,14.8,0,1.3,83.8,0,2,550,820,0,0,0,27.69,0,Hz,-N/A-,2.203500187,0,367
14:37:38,19.4,0,24.5,56.1,0,3,612,2076,5,0,0,28.12,0,Hz,-N/A-,2.2377185,0,368
14:37:39,14.1,0,1.3,84.6,0,2,482,822,0,0,0,27.69,0,Hz,-N/A-,2.203500187,0,369
14:37:39,14.4,0,1.4,84.2,0,3,482,768,0,0,0,28.12,0,Hz,-N/A-,2.2377185,0,370
14:37:40,12.2,0,1.7,86.1,0,2,436,628,0,0,0,27.69,0,Hz,-N/A-,2.203500187,0,371
14:37:40,13.9,0,1,85,0,2,460,822,2,2,0,28.12,0,Hz,-N/A-,2.2377185,0,372
14:37:41,11.3,0,1.7,84.9,2.1,2,422,660,0,0,0,27.69,0,Hz,-N/A-,2.203500187,0,373
14:37:41,15,0,25.5,59.4,0,2,17368,1620,5,0,0,28.12,0,Hz,-N/A-,2.2377185,0,374
14:37:42,12.4,0,1.1,86.6,0,2,468,498,0,0,0,27.69,0,Hz,-N/A-,2.203500187,0,375
14:37:42,9.6,0,1.1,89.3,0,3,346,456,0,0,2,28.12,0,Hz,-N/A-,2.2377185,0,376
14:37:43,10.1,0,0.3,89.5,0,2,406,458,0,0,0,27.69,0,Hz,-N/A-,2.203500187,0,377
14:37:43,9.8,0,1.1,89.1,0,3,370,462,0,0,0,28.12,0,Hz,-N/A-,2.2377185,0,378
14:37:44,9,0,1.4,89.5,0,2,320,422,0,0,0,0,0,Hz,-N/A-,0,0,379
14:37:44,16.1,0,25.6,57.5,0.7,2,492,2120,5,0,0,0,0,Hz,-N/A-,0,0,380
14:37:45,12.8,0,0.4,86.9,0,2,414,582,0,0,0,0,0,Hz,-N/A-,0,0,381
14:37:45,10,0,1.4,88.5,0,3,496,630,2,2,2,0,0,Hz,-N/A-,0,0,382
14:37:46,10,0,0,90,0,2,362,540,0,0,0,0,0,Hz,-N/A-,0,0,383
14:37:46,7.9,0,2.2,89.2,0.7,3,348,426,0,0,0,0,0,Hz,-N/A-,0,0,384
14:37:47,15.5,0,1.4,81.8,1.4,2,922,1046,3,0,6,0,0,Hz,-N/A-,0,0,385
14:37:47,14.7,0,0.3,84.9,0,2,510,704,0,0,1,0,0,Hz,-N/A-,0,0,386
14:37:48,15.4,0,1.3,83.2,0,2,654,762,0,0,0,0,0,Hz,-N/A-,0,0,387
14:37:48,21.7,0,3,75.3,0,2,650,1122,5,0,1,0,0,Hz,-N/A-,0,0,388
14:37:49,13.2,0,0,86.8,0,2,370,606,0,0,0,0,0,Hz,-N/A-,0,0,389
14:37:49,12.4,0,0.4,87.3,0,2,206,474,0,0,0,0,0,Hz,-N/A-,0,0,390
14:37:50,12.6,0,0.4,87,0,2,274,558,0,0,0,0,0,Hz,-N/A-,0,0,391
14:37:50,13.8,0,19,67.2,0,7,644,1876,7,2,17,0,0,Hz,-N/A-,0,0,392
14:37:51,12.8,0,10.4,76.8,0,2,336,1952,0,0,1,0,0,Hz,-N/A-,0,0,393
14:37:51,11,0,1.7,87.3,0,2,452,670,0,0,1,0,0,Hz,-N/A-,0,0,394
14:37:52,13.8,0,0.7,85.5,0,2,466,678,0,0,0,0,0,Hz,-N/A-,0,0,395
14:37:52,10.9,0,1.4,87.7,0,2,310,538,0,0,0,0,0,Hz,-N/A-,0,0,396
14:37:53,11.7,0,2.1,86.2,0,3,380,662,0,0,0,0,0,Hz,-N/A-,0,0,397
14:37:53,11.3,0,0.7,86.2,1.8,3,490,772,0,0,0,0,0,Hz,-N/A-,0,0,398
14:37:54,10.8,0,2.1,87.1,0,2,410,666,0,0,0,0,0,Hz,-N/A-,0,0,399
14:37:54,16.6,0,24.4,58.7,0.4,2,486,2130,5,0,0,0,0,Hz,-N/A-,0,0,400
14:37:55,11.8,0,1,87.1,0,2,288,532,0,0,0,0,0,Hz,-N/A-,0,0,401
14:37:55,12.4,0.4,0.7,86.5,0,3,622,742,5,2,0,0,0,Hz,-N/A-,0,0,402
14:37:56,15.1,2.5,2.5,75.7,4.2,2,2870,2156,7,1,2,0,0,Hz,-N/A-,0,0,403
14:37:56,11.3,0,1.8,87,0,3,516,694,0,0,2,0,0,Hz,-N/A-,0,0,404
14:37:57,14.2,0,1.4,84.5,0,3,590,790,0,0,0,0,0,Hz,-N/A-,0,0,405
14:37:57,11,0,1.8,87.2,0,2,530,654,0,0,0,0,0,Hz,-N/A-,0,0,406
14:37:58,12.2,0,0.7,87.2,0,2,416,708,0,0,0,0,0,Hz,-N/A-,0,0,407
14:37:58,16.7,0,2.1,81.1,0,2,680,872,6,0,0,0,0,Hz,-N/A-,0,0,408
14:37:59,23.6,0,0.7,75.7,0,3,634,914,2,0,2,0,0,Hz,-N/A-,0,0,409
14:37:59,32.8,0,0.3,66.9,0,2,642,1122,2,0,2,0,0,Hz,-N/A-,0,0,410
14:38:00,21.3,0,0,78.7,0,3,488,826,2,0,2,0,0,Hz,-N/A-,0,0,411
14:38:00,18.5,0,0,81.5,0,2,320,666,0,0,0,0,0,Hz,-N/A-,0,0,412
14:38:01,19.9,0,0,78.4,1.7,2,398,650,0,0,0,0,0,Hz,-N/A-,0,0,413
14:38:01,21,0,0,79,0,2,408,688,0,0,0,0,0,Hz,-N/A-,0,0,414
14:38:02,18.1,0,0,81.9,0,8,272,596,0,0,0,0,0,Hz,-N/A-,0,0,415
14:38:02,16.1,0,0.3,83.6,0,3,316,526,0,0,2,0,0,Hz,-N/A-,0,28.12,416
14:38:03,20.9,0,0,79.1,0,2,264,684,0,0,0,0,0,Hz,-N/A-,0,27.69,417
14:38:03,16.1,0,0,83.9,0,2,314,626,0,0,0,0,0,Hz,-N/A-,0,28.12,418
14:38:04,16.9,0,0.4,82.7,0,2,316,604,0,0,0,0,0,Hz,-N/A-,0,27.69,419
14:38:04,17.5,0,0,82.5,0,2,308,572,0,0,0,0,0,Hz,-N/A-,0,28.12,420
14:38:05,21.3,0,0,78.7,0,2,308,588,0,0,0,0,0,Hz,-N/A-,0,27.69,421
14:38:05,21.7,0,0,78.3,0,2,360,592,0,0,0,0,0,Hz,-N/A-,0,28.12,422
14:38:06,23.4,0,0.7,75.9,0,2,304,628,0,0,0,0,0,Hz,-N/A-,0,27.69,423
14:38:06,18.8,0,0,79.8,1.4,2,384,604,0,0,0,0,0,Hz,-N/A-,0,28.12,424
14:38:07,16.3,0,0.7,82.3,0.7,2,750,850,3,0,6,0,0,Hz,-N/A-,0,27.69,425
14:38:07,20,0,0,80,0,2,422,652,0,0,1,0,0,Hz,-N/A-,0,28.12,426
14:38:08,12.4,0,0.4,87.3,0,7,360,552,0,0,0,0,0,Hz,-N/A-,0,27.69,427
14:38:08,14.1,0,0,85.9,0,5,284,480,0,0,0,0,0,Hz,-N/A-,0,28.12,428
14:38:09,19.5,0,0.3,80.2,0,2,420,700,0,0,0,0,0,Hz,-N/A-,0,27.69,429
14:38:09,20.9,0,0,79.1,0,2,376,642,0,0,0,0,0,Hz,-N/A-,0,28.12,430
14:38:10,17.9,0,0.3,81.7,0,2,318,590,0,0,0,0,0,Hz,-N/A-,0,27.69,431
14:38:10,18.3,0,0,81.7,0,2,350,644,0,0,0,0,0,Hz,-N/A-,0,28.12,432
14:38:11,16.6,0,0.4,83,0,2,322,610,0,0,1,0,0,Hz,-N/A-,0,27.69,433
14:38:11,17.4,0,0,82.6,0,2,362,646,0,0,1,0,0,Hz,-N/A-,0,28.12,434
14:38:12,16.2,0,0,83.8,0,2,304,664,0,0,0,0,0,Hz,-N/A-,0,27.69,435
14:38:12,16.3,0,0.7,83,0,4,354,622,0,0,0,0,0,Hz,-N/A-,0,28.12,436
14:38:13,14.9,0,0.4,82.6,2.1,2,314,588,0,0,0,0,0,Hz,-N/A-,0,27.69,437
14:38:13,18.4,0,0.4,81.3,0,2,340,624,0,0,0,0,0,Hz,-N/A-,0,28.12,438
14:38:14,16.1,0,0,83.9,0,2,338,654,0,0,0,0,0,Hz,-N/A-,0,27.69,439
14:38:14,15.9,0,0.7,83.4,0,3,1316,960,2,0,0,0,0,Hz,-N/A-,0,28.12,440
14:38:15,16.1,0,22.7,61.2,0,4,10864,5906,2,0,0,0,0,Hz,-N/A-,0,27.69,441
14:38:15,16,0,16,68,0,2,16944,8600,0,0,0,0,0,Hz,-N/A-,0,28.12,442
14:38:16,17.9,1.4,22.8,57.9,0,4,14730,7388,3,0,0,0,0,Hz,-N/A-,0,27.69,443
14:38:16,17,4.2,3.5,71.4,3.9,4,10782,5800,7,1,0,0,0,Hz,-N/A-,0,28.12,444
14:38:17,15.2,0,4.6,80.1,0,5,13430,6616,0,0,2,0,0,Hz,-N/A-,0,27.69,445
14:38:17,22.1,0,29.5,48.4,0,5,15116,7544,0,0,0,0,0,Hz,-N/A-,0,28.12,446
14:38:18,14.2,0,6.7,79.1,0,2,14160,6752,0,0,0,0,0,Hz,-N/A-,0,27.69,447
14:38:18,35.1,0,2.1,62.8,0,7,5764,3438,0,0,0,0,0,Hz,-N/A-,0,28.12,448
14:38:19,43.4,0,4.4,52.2,0,3,1758,1884,0,0,3,0,0,Hz,-N/A-,0,27.69,449
14:38:19,17.6,0,0.7,81.8,0,2,358,692,0,0,2,0,0,Hz,-N/A-,0,28.12,450
14:38:20,14.5,0,0,85.5,0,2,290,640,0,0,0,0,0,Hz,-N/A-,0,27.69,451
14:38:20,10.6,0,2.1,87.3,0,4,388,744,0,0,17,28.12,0,Hz,-N/A-,2.2377185,28.12,452
14:38:21,13.8,0,0.3,85.9,0,2,290,544,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,453
14:38:21,13.7,0,1.7,82.6,2,2,552,904,1,1,11,28.12,0,Hz,-N/A-,2.2377185,28.12,454
14:38:22,19,0,25.2,55.8,0,2,618,2068,5,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,455
14:38:22,15.2,0,1,83.8,0,3,466,758,0,0,2,28.12,0,Hz,-N/A-,2.2377185,28.12,456
14:38:23,14.3,0,1,84.7,0,2,456,776,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,457
14:38:23,16.2,0,6.1,77.7,0,7,516,1296,5,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,458
14:38:24,19,0,18.3,62.7,0,2,526,1366,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,459
14:38:24,15.5,0,1,83.4,0,3,482,770,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,460
14:38:25,14.7,0,2,83.3,0,2,588,810,0,0,0,27.69,0,Hz,-N/A-,2.203500187,27.69,461
14:38:25,14.4,0,0.3,85.3,0,2,402,620,0,0,0,28.12,0,Hz,-N/A-,2.2377185,28.12,462
14:38:26,13.2,0,2.7,84.1,0,2,494,762,2,2,0,27.69,0,Hz,-N/A-,2.203500187,27.69,463
